label,text
Neutral,RT @user: Se #MariaAntonietta fosse vissuta ai giorni nostri #Ulisse https://t.co/xKpRuEDjv7
Neutral,RT @user: Anastasio molto Fibra prima maniera o sbaglio? #Sanremo2020 #Sanremo70
Joy,Ovvio che domande! 👻👻👻 #LaPortaRossa2 🔝❤️
Neutral,"""Tutto o niente Prendere o lasciare "" ⛰⛰⛰⛰⛰⛰⛰ #UnPassoDalCielo5"
Sadness,RT @user: No raga dai io mi ero affezionata ad Albert ormai. #unpassodalcielo5
Love,Pieró Pelú vera rockstar. Love You. #Sanremo2020
Trust,"RT @user: 📍Mantova Oltre quest’austera facciata medievale c’è un intrico di giardini, cortili e palazzi: la reggia dei Gonzaga. #Meravigl…"
Anger,@user Scommetto che stai pagando chissà quanti Dottori per curarti !!! È inutile...
Neutral,RT @user: Danza polinesiana anche per Suor Cristina #ballandoconlestelle @user https://t.co/dnzBxEpzvX
Love,@user Beh in confronto agli sforzi che avete fatto voi e che continuate a fare... Commentare su Twitter è il minimo che possiamo fare ❤️ #LaPortaRossa2
Surprise,Anche oggi capiamo qualcosa mercoledì prossimo... forse #laportarossa2
Trust,Date un premio a Briga per la pazienza! #domenicain
Neutral,Chi si loda si imbroda.  #IlCantanteMascherato
Neutral,RT @user: “E come fai a vivere se attorno al cuore hai il muro di Berlino?” Sul palco dell’Ariston @user #Sanremo2019 https://t.c…
Sadness,"@user @user Si, pensa a quella povera madre. Non solo non vanno in galera, ma girano indisturbati intorno a lei. E in totale le devono 10.000 euro? Per un figlio morto!"
Surprise,Censurate il culo a quello della pubblicità di Idealista e non censurate l’apostrofo alla Foglietta? #DopoFestival #Sanremo2019
Joy,Che puntata!! #DonMatteo12
Sadness,"RT @user: ""Non capirete mai un sopravvissuto."" Il terzo appuntamento di #Ulisse racconta la storia di Sami Modiano e di sei milioni d…"
Anger,Anche io non regalo fiori a mia moglie. Arrestateci tutti allora. #chilhavisto
Neutral,"RT @user: ""Non pensa, non riflette"" IS THE NEW ""È intelligente ma non si applica"" #Signoredellatv #pechinoexpress @user…"
Anger,RT @user: messaggio di servizio per i fonici di #Rai1 #festivaldisanremo2019 l’audio è imbarazzante. qui in sala stampa si sente m…
Neutral,@user Alessandro Greco
Surprise,"Mi addormento a metà dell’ultima serata e mi sveglio in piena analisi socio politica. State tutti bene, si? #Sanremo2019"
Anger,"""Come farai a fermarmi Lorenzo? Stai morendo, della stessa malattia di tuo padre"" ""Come fa a saperlo?"" *inquadrano Piero* MA IO TI AMMAZZO PIERO, NON NE FAI PROPRIO UNA GIUSTA #IMedici"
Neutral,"RT @user: #MariaAntonietta, ""una regina che scopre di essere tale solo quando le viene strappata la corona.” Grazie per averci segui…"
Trust,"@user Adoro questa attrice da quando l'ho vista in Blackpool, dove cantavano tutti, compreso David Tennant e David Morrisey."
Trust,RT @user: bradley james e daniel sharman brotp divina sopra tutto e tutti #IMedici #IMedici2 #LorenzoIlMagnifico https://t.co/r9Kiu…
Neutral,RT @user: @user @user Ma alla fine di cosa parla il suo libro ? Di immigrazione ? Non si capisce
Trust,"RT @user: ""Perchè dopo la morte torna la vita."" Possiamo solo ringraziarvi per averci seguito con così tanta passione. Grazie. A…"
Surprise,Ma dai!?! Non lo sapevamo proprio #IlCantanteMascherato https://t.co/nYHFKxTNSp
Trust,RT @user: Grazie Valentina. #Sanremo2020 https://t.co/5xXijN2rwo
Anticipation,RT @user: Se volete riguardarvi la puntata di “MilleeunLibro” eccola! Grazie allo spumeggiante Gigi #Marzullo #misonomangiatoilmondo…
Neutral,Comunque volevo dire che mio padre quando mi sono laureata a lavoro con i colleghi tale da quale al papà di Lenuccia quando torna al rione! #LAmicaGeniale
Neutral,"RT @user: Sandro e Lorenzo, nemici-amici. Il vostro cuore da che lato batte? ?? #IMedici #NelNomeDellaFamiglia @user https://t.…"
Trust,RT @user: Caterina Sforza che sapeva tutto di tutti ancora prima dell'esistenza di instagram e i social #IMedici
Sadness,Questa storia che NON dirige il maestro Bebbe Vessicchio fa male al cuore. 😢 #Sanremo2019 #festivaldisanremo
Anticipation,Solo due mesi e anche io saró lì per te @user #TeatroRossetti #Trieste #LaPortaRossa2
Anger,@user @user È stato Berdini a fare un casino sullo Stadio lui per primo ha detto che il ponte di traiano non serviva perché il ponte dei congressi avrebbe assorbito lo stesso volume di traffico ...adesso dice che è tutto uno schifo
Anticipation,L'#Angelo è CHIARAMENTE #ValerioScanu #IlCantanteMascherato
Trust,#IlCantanteMascherato troppo bello questo programma
Neutral,"RT @user: Mengoni sconvolto nel vedere il video di ""Voglio"" proiettato nella chiesa #MengoniCheTempoCheFa https://t.co/9nNYQhNY5y"
Anticipation,Adesso vogliamo la terza seriee @user #Lallieva2
Neutral,#IlCantanteMascherato ho cambiato idea: Mastino = Rocco Hunt
Neutral,RT @user: Ritrovata la ragazza di 17 anni scomparsa da #Vicenza. L'uomo che rispondeva minaccioso al suo cellulare l'ha lasciata…
Trust,"“La verità, Rino, è che tu nun tjen vogl’ ‘e fa nu’ cazz” e mica c’ha torto #LAmicaGeniale"
Neutral,Alberto Urso. #Sanremo2020 https://t.co/M2kf6EYfMh
Surprise,No scusate se questa assomiglia ad Emma io assomiglio a Lady Gaga MA CHE STATE DICENDOOOOOOO #taleequaleshow
Trust,RT @user: Meritano di vincere Lidia Schillaci e Agostino Penna. #taleequaleshow
Trust,La puntata di @user stasera è davvero notevole. Intervista a Matteo Renzi sui motivi della sua scissione dal Pd e la testimonianza di una donna vittima di violenza. Approfondimento politico puntuale e sensibilizzazione sui casi di femminicidio. Bene @user
Joy,@user MA CHE REGALO TI HANNO FATTO JE😍😍
Neutral,"RT @user: INIZIA ORA #Meraviglie, La penisola dei tesori su #Rai1 e in streaming su @user Alla scoperta del patrimonio @user con @user…"
Joy,#Sanremo2019 testo bellissimo #simonecristicchi ! Che bella canzone !
Surprise,"""diciassette anni di merda"" Lila è me?????????? #LAmicaGeniale"
Anticipation,RT @user: Tutte le trasformazioni di stasera! 😎 Pronostico: chi vince la seconda puntata? Appuntamento alle 21.25 in diretta su…
Surprise,LO SAPEVOOOOO #LaPortaRossa2
Neutral,"RT @user: #Fazio e #Lucano, il sindaco indagato di Riace, invitano sulla Rai a non rispettare le leggi se queste non consentono l’…"
Neutral,RT @user: «Devo dire che l’esperienza di Auschwitz è stata tale per me da spazzare qualsiasi resto di educazione religiosa che pure ho…
Sadness,Sto male come per il libro #lamicageniale
Neutral,@user Anche per me Orietta Berti
Neutral,@user @user Legge internazionale del mare
Anger,RT @user: #Sanremo2019 Complimenti ad Alessandro Mahmood per il successo. Però mi chiedo che senso abbia far votare (a pagamento)…
Neutral,"""Vorrei ringraziarla per avermi aiutato a farmi entrare nel mondo nerazzurro.""  A #CTCF il messaggio del presidente dell'inter Steven Zhang a Massimo Moratti https://t.co/2lAqyCCsY1"
Trust,"@user Standing Ovation (detta alla Carlo Conti) per quello che gli grida ""vaffanculo stronzetto"""
Neutral,RT @user: I medici 01x01 vs I medici 03x08 #IMedici https://t.co/EmG0R9WXcZ
Sadness,uffa... ma perchè non sono nato nel Castello di Schönbrunn? #Ulisse https://t.co/a56nXVN2By
Trust,"Ma che bravi, come ascoltare il cd. Zero sbavature #Sanremo2019"
Anger,QUELL’UOMO È STATO TALMENTE EGOISTA DA VOLER LASCIARE UN RAGAZZO A SOFFRIRE E MORIRE E ORA BISOGNA FARE GIUSTIZIA #chilhavisto
Joy,RT @user: Sento che ci sarà una gioia! Lo sento #UnPassoDalCielo5
Trust,RT @user: Vorrei ricordare a Ultimo che Toto Cutugno è arrivato 2° per 6 volte. #sanremo2019
Anger,"RT @user: Non parla italiano, capirà ancora meno, il senso di averla a parte Ronaldo...???"
Joy,"SEMBRA PETTINATO CON UNA SARACINESCA, muoioooooooooo #Sanrem2020"
Neutral,Quanto dura ancora Sanremo? Ho già finito una bottiglia di vino e una confezione di taralli
Anger,RT @user: raga ma i ragazzi delle altre edizioni non erano assolutamente così maleducati e soprattutto così odiosi verso i loro co…
Neutral,#cepostaperte #Meraviglie solo Maria De Filippi ha fatto il festival gratis  https://t.co/tEDwX3eqpW
Trust,RT @user: Ma gli altri concorrenti hanno il coraggio di esibirsi dopo Achille Lauro? RITRATEVI PERCHÉ ABBIAMO GIÀ IL VINCITORE.…
Sadness,RT @user: È una coltellata al cuore rivedere le scene della morte di Giuliano... #IMedici
Trust,"che potenza l’ultima scena. La consapevolezza di Elena, l’arrivo di Marcello Solara, le lacrime di Lila. Un finale bellissimo, tutto di sguardi e non detti. #LAmicageniale"
Neutral,@user Se uno è stato ignorato/preso a calci da tre diversi governo una ragione ci deve essere...
Love,"""E forse l'emozione più bella è proprio la consapevolezza di riuscire a fare un viaggio con la mente, ma anche col cuore...e ritornare in superficie significa ritrovarsi arricchiti di conoscenze, ma anche di tante emozioni"" 😍❤ #Meraviglie #AlbertoAngela https://t.co/my7IWaxR4L"
Trust,Adoroooo!!! #Meraviglie
Neutral,@user capito? #sanremo2019
Neutral,RT @user: È dalle alture di Trieste che per la prima volta #Sissi vede il mare e sarà un amore che durerà tutta la vita. #Ulisse @user…
Anger,"RT @user: Martina classico esempio di essere umano senza carattere e senza personalità che per farsi accettare insulta, dice brutte…"
Trust,@user @user CONCORDO! #LAllieva2
Surprise,Mi confermate che non è la mia tv a dare i numeri ma che l'audio originale non c'è? #IMedici2 #IMedici
Anticipation,Unicorno io dico Orietta #IlCantanteMascherato https://t.co/gGK1wuEYCw
Anticipation,la canzone di elodie boppone > testo della canzone scritto da mahmood > elodie vince sanremo > elodie eurovision > elodie vince eurovision > mahmood vendicato della robbata subita  #Sanremo2020
Neutral,#laportarossa#
Surprise,Raga breve riassunto cosa mi sono persa ? Claudia perché è dal preside? #ilcollegio4
Trust,"RT @user: Io sono ancora ferma a questo Sanremo. Ai suoi occhi emozionati, a quel premio così importante fra le sue mani, a quel…"
Anger,RT @user: Colpa dei televoti precedenti! #molestival #Sanremo2019
Joy,RT @user: 📍 Piazza Navona Siamo venuti di notte per trovarla avvolta nel silenzio e dalla dolce musica dell’acqua. #Meraviglie #Rai1 @user…
Trust,RT @user: E facciamo vedere a tutto il mondo chi eravamo...Firenze una Repubblica ???????????? Amo questo patriottismo?????? #imedici #Lorenzo…
Joy,RT @user: Giulio che sale sul letto per sembrare piu alto ahhahah io lo amo #ilcollegio
Trust,"Prossimo anno passiamo per Lourdes per evitare slogature, abrasioni corneali e fratture di metatarso? 😅 @user #Pechinoexpress"
Surprise,cosa sta succedendo??? tutto questo trash me lo aspetto da Barbara D’Urso #BallandoConLeStelle
Neutral,"""io sono diversa"" #IlCollegio https://t.co/yGHYcdByEi"
Joy,"Ragazzi, è Pupo!!! 😂 #IlCantanteMascherato"
Trust,Non c'è niente da fare per raccontare questa storia hanno preso i migliori. Alberto e Gigi! #Ulisse
Surprise,Che ci fa Al Bano travestito da leone? #cantantemascherato
Neutral,E se il Leone fosse...?  #IlCantanteMascherato https://t.co/OYiMcdTcRC
Sadness,SIMONETTAAAAA A A A A A A A AAAAAAAAA A A A AAAAAAA MA COMEEEE TU DOVEVI VIVERE E SCAPPARE CON GIULIANO ED AMARVI IN ETERNOOOOOOOOOO!!! MAI NA GIOIA IN STA CAZZO DI VITA ?????? #IMedici #LorenzoILMagnifico
Neutral,"RT @user: ""Letteralmente inciampate nella storia."" #Ulisse #AlbertoAngela @user @user #Rai1 https://t.co/wZ0fKid75T"
Sadness,"RT @user: “Guarda che la fuori é una giungla” Non ce la faccio, é così soft 💔 #LAllieva2 https://t.co/hCSlGxPCE3"
Trust,RT @user: #MilenaVukotic e @user scendono il pista con l'eleganza che non li ha mai abbandonati!💗 Per loro CODICE 0⃣3⃣ #Balla…
Anticipation,Pronto. #PechinoExpress https://t.co/gt1P1gQ5c4
Trust,"RT @user: Bravo Raimondo!!!A Selva',hai rotto er c......#ballandoconlestelle"
Surprise,Non avevo riconosciuto Asia Argento #pechinoexpress
Neutral,"RT @user: ""Quindi sua madre e suo padre hanno lo stesso sangue"" ""Sì"" Ok, è ammessa #IlCollegio https://t.co/hGnONYiR5u"
Neutral,"RT @user: Un amore spinoso, un rapporto che apre ferite curate solo dal potere immenso della musica. La consapevolezza che scrivere c…"
Neutral,"RT @user: ""Se la perdi il mondo perderà due amanti in meno. Se la perdo io, invece, perderò..."" ""Cosa? Un dipinto incompleto?""…"
Trust,"RT @user: Ringraziamo tutti Aurora Ruffino che fa queste dirette insieme a Daniel Sharman, IO NON ERO PRONTA A TUTTO QUESTO #IMedici…"
Anger,"Oh ma sta Cora sta proprio brutto, 'na psicopatica #IlCollegio"
Neutral,"RT @user: Se a vedere Roberta Bonanno non vi viene in mente il TI BRUCIAAAA di Marta Rossi, Maria Luigia che voleva menare tutti, le i…"
Joy,"""Pensa che loro si fanno i piattoni con quella roba"" ""Si, ma loro non hanno i denti""  MORTO   #Pechinoexpress"
Anticipation,Io ti vedo Ciavola che sai delle cose ma non ce le puoi dire. #chilhavisto
Surprise,@user Ma perché
Neutral,LA BELLEZZA STA NELL' IMPERFEZIONE #DonMatteo12
Neutral,RT @user: ✓ Sabato alle 16.30 la puntata di stasera in replica su @user ✓ Tra poco le inchieste su @user e sul nostro sito http…
Anger,"@user ma @user ha imitato Ghali sì, ma le hanno sbagliato er trucco.. le hanno messo la faccia di @user #taleequaleshow #sapevatelo"
Trust,RT @user: La blastata finale ai gombloddisti #Ulisse https://t.co/TVTeDAK8Ct
Joy,LA TENDINETTA TURQUOISE MERAVIGLIOSA SUL CAMION #pechinoexpress
Joy,@user Emozionata direi chr rende l'idea #MengoniCheTempoCheFa #VoglioDay
Sadness,RT @user: Io nella vita sfigata come la sorella di Sissi #Ulisse
Love,CARDAMONE TI AMO SEI IL MIO MOOD PREFERITO #ilcollegio
Neutral,"RT @user: Nel caso qualcuno incappasse nel'# credendo sia quello ufficiale del programma, trovo sia giusto diffondere l'arte #MetaM…"
Sadness,"È triste pensare che programmi come #Ulisse terminano dopo poche puntate, ma spazzatura come il GF proseguono all'infinito. Quanta amarezza."
Joy,Da #WeddingPlanner a fruttivendoli il passo è breve🍍🍇🍊 #pechinoexpress @user #Rai2 @user @user https://t.co/4t34yMnRKo
Trust,RT @user: Il figlio che ascolta gli affascinanti racconti del padre. Io sono incantato come Alberto. 🌙 #moonday #moondayrai #Ulisse https:…
Neutral,RT @user: Sarà Alessia Ventura #PechinoExpress #RepartoTrash
Anger,RT @user: Che odioso Renzi. Arrogante. Cafone. Contenuti z-e-r-o. Quanto mi U R T A. Un pallone gonfiato che ((((pufff)))) se l…
Neutral,"RT @user: Gli statuti delle ""due leghe"" Lega Nord per l'indipendenza della Padania: https://t.co/DKAJapwc6U Lega Salvini Premier: ht…"
Anger,"NINO SARRATORE LE BRUTTE INTENZIONI, LA MALEDUCAZIONE LA TUA BRUTTA FIGURA DI IERI SERA, LA TUA INGRATITUDINE, LA TUA ARROGANZA, RINGRAZIA IL CIELO CHE SEI SU QUESTO PALCO, RISPETTA CHI TI CI HA PORTATO DENTRO #LAmicaGeniale"
Neutral,"RT @user: “La felicità non è un privilegio, è un diritto”. Tiziano Ferro. 8/02/2020 #Sanremo2020"
Trust,RT @user: RAGAZZI UN APPLAUSO A CHI CURA LE PAGINE SOCIAL EPICI #IMedici https://t.co/qTUzmxLNhJ
Neutral,"@user ""Un maledetto imbroglio"", con Claudia Cardinale"
Trust,#Sanremo2019 Daglie a Cla'!! https://t.co/twz7LHW0Jt
Trust,RT @user: CHRISTIAN GRECO AJKDKSNDKDOENSKSLANSO Un grande direttore! @user #Ulisse
Trust,"RT @user: Sapevate che #LeonardoDaVinci ha anche scritto delle canzoni? Ecco ""La canzone di Leonardo"", interpretata dall'incantevole voce…"
Neutral,RT @user: vi ripropongo questo addio #DomenicaIn https://t.co/UHxageZmCz
Trust,RT @user: Che vi avevo detto? Una puntata di fine serie col botto... #LAllieva2 https://t.co/2inUn8VFRg
Neutral,Enzo Miccio is on fire.   #pechinoexpress
Neutral,ANNA!! #LaPortaRossa #LaPortaRossa2 #Rai2
Neutral,#Ulisse @user «I testimoni sono i vaccini più potenti contro le tragedie della storia.»
Neutral,"RT @user: ""Angeli e demoni"": ""Non ricordo di aver detto di non voler più vedere mio padre"". Così rispondeva una bambina alla psi…"
Neutral,"Gloria Egiziana, cugina di Sventura Sumera. #chilhavisto"
Trust,"RT @user: ""Anche le leggi razziali erano la legalità al tempo ma non erano giuste"" È QUI il senso di tutto, qui #chetempochefa"
Neutral,@user Ciao possiamo parlare?
Trust,"RT @user: Comunque se i professori fossero tutti come Alberto Angela, se rendessero tutto interessante come riesce a fare lui, la scuola…"
Neutral,#chilhavisto goes #ilcastellodellecerimonie
Anticipation,RT @user: Non si può che sperare in Mahmood. #sanremo2019 https://t.co/0XPxF2NLfI
Neutral,Presidente della banda musicale di Rignano
Neutral,"#Salvini: Polizia e Carabinieri combattono con le armi spuntate. Li prendono e poco dopo li ritrovano per strada. C'è una normativa troppo morbida sulla droga. Abbiamo presentato progetto di legge ""Droga zero"" che prescinde da ""Modica quantità"".  📺#portaaporta @user"
Trust,RT @user: La Goggi una di noi 🚂 Questi complimenti sono rivolti a te! @user #taleequaleshow #ErmalMeta https://t.co/ETNr1vlkzx
Sadness,"RT @user: Addio, Boromir/Ned/Jacopo, il cerchio si chiude ancora una volta. #IMedici https://t.co/WH5kinjCcL"
Neutral,Gianloreto insegnante al corso di guida sicura. #chilhavisto
Trust,Ahahah infatti 😍😍😍😍 ma che meraviglia ! Da piccola volevo fare anche io l’archeologa per scoprire cose bellissime come quelle che si possono ammirare a #ULISSE #UlisseIlpiaceredellascopertaCleopatraLaReginaCheSedusseRoma 💙
Joy,Raga c’è Don Matteo
Anticipation,"RT @user: In attesa della nuova stagione, torniamo per un attimo nella Firenze de #IMedici, in quel momento in cui il Pater Patr…"
